species	rank_no	name	rank	id
Labeo_rohita	19	Clupeocephala	no rank	186625
Labeo_rohita	20	Otomorpha	cohort	186634
Labeo_rohita	21	Ostariophysi	subcohort	32519
Labeo_rohita	22	Otophysi	clade	186626
Labeo_rohita	23	Cypriniphysae	superorder	186627
Labeo_rohita	24	Cypriniformes	order	7952
Labeo_rohita	25	Cyprinoidei	suborder	30727
Labeo_rohita	26	Cyprinidae	family	7953
Labeo_rohita	27	Labeoninae	subfamily	2743695
Labeo_rohita	28	Labeonini	tribe	2743697
Labeo_rohita	29	Labeo	genus	84644
Labeo_rohita	30	Labeo rohita	species	84645
Labrus_bergylta	1	cellular organisms	no rank	131567
Labrus_bergylta	2	Eukaryota	superkingdom	2759
Labrus_bergylta	3	Opisthokonta	clade	33154
Labrus_bergylta	4	Metazoa	kingdom	33208
Labrus_bergylta	5	Eumetazoa	clade	6072
Labrus_bergylta	6	Bilateria	clade	33213
Labrus_bergylta	7	Deuterostomia	clade	33511
Labrus_bergylta	8	Chordata	phylum	7711
Labrus_bergylta	9	Craniata	subphylum	89593
Labrus_bergylta	10	Vertebrata	clade	7742
Labrus_bergylta	11	Gnathostomata	clade	7776
Labrus_bergylta	12	Teleostomi	clade	117570
Labrus_bergylta	13	Euteleostomi	clade	117571
Labrus_bergylta	14	Actinopterygii	superclass	7898
Labrus_bergylta	15	Actinopteri	class	186623
Labrus_bergylta	16	Neopterygii	subclass	41665
Labrus_bergylta	17	Teleostei	infraclass	32443
Labrus_bergylta	18	Osteoglossocephalai	clade	1489341
Labrus_bergylta	19	Clupeocephala	no rank	186625
Labrus_bergylta	20	Euteleosteomorpha	cohort	1489388
Labrus_bergylta	21	Neoteleostei	clade	123365
Labrus_bergylta	22	Eurypterygia	clade	123366
Labrus_bergylta	23	Ctenosquamata	clade	123367
Labrus_bergylta	24	Acanthomorphata	clade	123368
Labrus_bergylta	25	Euacanthomorphacea	clade	123369
Labrus_bergylta	26	Percomorphaceae	clade	1489872
Labrus_bergylta	27	Eupercaria	clade	1489922
Labrus_bergylta	28	Labriformes	order	1489928
Labrus_bergylta	29	Labridae	family	8247
Labrus_bergylta	30	Labrus	genus	30799
Labrus_bergylta	31	Labrus bergylta	species	56723
Lacerta_agilis	1	cellular organisms	no rank	131567
Lacerta_agilis	2	Eukaryota	superkingdom	2759
Lacerta_agilis	3	Opisthokonta	clade	33154
Lacerta_agilis	4	Metazoa	kingdom	33208
Lacerta_agilis	5	Eumetazoa	clade	6072
Lacerta_agilis	6	Bilateria	clade	33213
Lacerta_agilis	7	Deuterostomia	clade	33511
Lacerta_agilis	8	Chordata	phylum	7711
Lacerta_agilis	9	Craniata	subphylum	89593
Lacerta_agilis	10	Vertebrata	clade	7742
Lacerta_agilis	11	Gnathostomata	clade	7776
Lacerta_agilis	12	Teleostomi	clade	117570
Lacerta_agilis	13	Euteleostomi	clade	117571
Lacerta_agilis	14	Sarcopterygii	superclass	8287
Lacerta_agilis	15	Dipnotetrapodomorpha	clade	1338369
Lacerta_agilis	16	Tetrapoda	clade	32523
Lacerta_agilis	17	Amniota	clade	32524
Lacerta_agilis	18	Sauropsida	clade	8457
Lacerta_agilis	19	Sauria	clade	32561
Lacerta_agilis	20	Lepidosauria	class	8504
Lacerta_agilis	21	Squamata	order	8509
Lacerta_agilis	22	Bifurcata	clade	1329961
Lacerta_agilis	23	Unidentata	clade	1329950
Lacerta_agilis	24	Episquamata	clade	1329912
Lacerta_agilis	25	Laterata	clade	1329976
Lacerta_agilis	26	Lacertibaenia	clade	1329975
Lacerta_agilis	27	Lacertidae	family	8522
Lacerta_agilis	28	Lacertinae	subfamily	162266
Lacerta_agilis	29	Lacerta	genus	8523
Lacerta_agilis	30	Lacerta agilis	species	80427
Lactuca_saligna	1	cellular organisms	no rank	131567
Lactuca_saligna	2	Eukaryota	superkingdom	2759
Lactuca_saligna	3	Viridiplantae	kingdom	33090
Lactuca_saligna	4	Streptophyta	phylum	35493
Lactuca_saligna	5	Streptophytina	subphylum	131221
Lactuca_saligna	6	Embryophyta	clade	3193
Lactuca_saligna	7	Tracheophyta	clade	58023
Lactuca_saligna	8	Euphyllophyta	clade	78536
Lactuca_saligna	9	Spermatophyta	clade	58024
Lactuca_saligna	10	Magnoliopsida	class	3398
Lactuca_saligna	11	Mesangiospermae	clade	1437183
Lactuca_saligna	12	eudicotyledons	clade	71240
Lactuca_saligna	13	Gunneridae	clade	91827
Lactuca_saligna	14	Pentapetalae	clade	1437201
Lactuca_saligna	15	asterids	clade	71274
Lactuca_saligna	16	campanulids	clade	91882
Lactuca_saligna	17	Asterales	order	4209
Lactuca_saligna	18	Asteraceae	family	4210
Lactuca_saligna	19	Cichorioideae	subfamily	219120
Lactuca_saligna	20	Cichorieae	tribe	219121
Lactuca_saligna	21	Lactucinae	subtribe	745062
Lactuca_saligna	22	Lactuca	genus	4235
Lactuca_saligna	23	Lactuca saligna	species	75948
Ladona_fulva	1	cellular organisms	no rank	131567
Ladona_fulva	2	Eukaryota	superkingdom	2759
Ladona_fulva	3	Opisthokonta	clade	33154
Ladona_fulva	4	Metazoa	kingdom	33208
Ladona_fulva	5	Eumetazoa	clade	6072
Ladona_fulva	6	Bilateria	clade	33213
Ladona_fulva	7	Protostomia	clade	33317
Ladona_fulva	8	Ecdysozoa	clade	1206794
Ladona_fulva	9	Panarthropoda	clade	88770
Ladona_fulva	10	Arthropoda	phylum	6656
Ladona_fulva	11	Mandibulata	clade	197563
Ladona_fulva	12	Pancrustacea	clade	197562
Ladona_fulva	13	Hexapoda	subphylum	6960
Ladona_fulva	14	Insecta	class	50557
Ladona_fulva	15	Dicondylia	clade	85512
Ladona_fulva	16	Pterygota	subclass	7496
Ladona_fulva	17	Palaeoptera	infraclass	33339
Ladona_fulva	18	Odonata	order	6961
Ladona_fulva	19	Epiprocta	suborder	2510002
Ladona_fulva	20	Anisoptera	infraorder	6962
Ladona_fulva	21	Cavilabiata	superfamily	70899
Ladona_fulva	22	Libellulidae	family	6964
Ladona_fulva	23	Ladona	genus	70376
Ladona_fulva	24	Ladona fulva	species	123851
Lagenorhynchus_obliquidens	1	cellular organisms	no rank	131567
Lagenorhynchus_obliquidens	2	Eukaryota	superkingdom	2759
Lagenorhynchus_obliquidens	3	Opisthokonta	clade	33154
Lagenorhynchus_obliquidens	4	Metazoa	kingdom	33208
Lagenorhynchus_obliquidens	5	Eumetazoa	clade	6072
Lagenorhynchus_obliquidens	6	Bilateria	clade	33213
Lagenorhynchus_obliquidens	7	Deuterostomia	clade	33511
Lagenorhynchus_obliquidens	8	Chordata	phylum	7711
Lagenorhynchus_obliquidens	9	Craniata	subphylum	89593
Lagenorhynchus_obliquidens	10	Vertebrata	clade	7742
Lagenorhynchus_obliquidens	11	Gnathostomata	clade	7776
Lagenorhynchus_obliquidens	12	Teleostomi	clade	117570
Lagenorhynchus_obliquidens	13	Euteleostomi	clade	117571
Lagenorhynchus_obliquidens	14	Sarcopterygii	superclass	8287
Lagenorhynchus_obliquidens	15	Dipnotetrapodomorpha	clade	1338369
Lagenorhynchus_obliquidens	16	Tetrapoda	clade	32523
Lagenorhynchus_obliquidens	17	Amniota	clade	32524
Lagenorhynchus_obliquidens	18	Mammalia	class	40674
Lagenorhynchus_obliquidens	19	Theria	clade	32525
Lagenorhynchus_obliquidens	20	Eutheria	clade	9347
Lagenorhynchus_obliquidens	21	Boreoeutheria	clade	1437010
Lagenorhynchus_obliquidens	22	Laurasiatheria	superorder	314145
Lagenorhynchus_obliquidens	23	Artiodactyla	order	91561
Lagenorhynchus_obliquidens	24	Whippomorpha	suborder	2653789
Lagenorhynchus_obliquidens	25	Cetacea	infraorder	9721
Lagenorhynchus_obliquidens	26	Odontoceti	parvorder	9722
Lagenorhynchus_obliquidens	27	Delphinidae	family	9726
Lagenorhynchus_obliquidens	28	Lagenorhynchus	genus	27609
Lagenorhynchus_obliquidens	29	Lagenorhynchus obliquidens	species	90247
Lagopus_leucura	1	cellular organisms	no rank	131567
Lagopus_leucura	2	Eukaryota	superkingdom	2759
Lagopus_leucura	3	Opisthokonta	clade	33154
Lagopus_leucura	4	Metazoa	kingdom	33208
Lagopus_leucura	5	Eumetazoa	clade	6072
Lagopus_leucura	6	Bilateria	clade	33213
Lagopus_leucura	7	Deuterostomia	clade	33511
Lagopus_leucura	8	Chordata	phylum	7711
Lagopus_leucura	9	Craniata	subphylum	89593
Lagopus_leucura	10	Vertebrata	clade	7742
Lagopus_leucura	11	Gnathostomata	clade	7776
Lagopus_leucura	12	Teleostomi	clade	117570
Lagopus_leucura	13	Euteleostomi	clade	117571
Lagopus_leucura	14	Sarcopterygii	superclass	8287
Lagopus_leucura	15	Dipnotetrapodomorpha	clade	1338369
Lagopus_leucura	16	Tetrapoda	clade	32523
Lagopus_leucura	17	Amniota	clade	32524
Lagopus_leucura	18	Sauropsida	clade	8457
Lagopus_leucura	19	Sauria	clade	32561
Lagopus_leucura	20	Archelosauria	clade	1329799
Lagopus_leucura	21	Archosauria	clade	8492
Lagopus_leucura	22	Dinosauria	clade	436486
Lagopus_leucura	23	Saurischia	clade	436489
Lagopus_leucura	24	Theropoda	clade	436491
Lagopus_leucura	25	Coelurosauria	clade	436492
Lagopus_leucura	26	Aves	class	8782
Lagopus_leucura	27	Neognathae	infraclass	8825
Lagopus_leucura	28	Galloanserae	superorder	1549675
Lagopus_leucura	29	Galliformes	order	8976
Lagopus_leucura	30	Phasianidae	family	9005
Lagopus_leucura	31	Tetraoninae	subfamily	466585
Lagopus_leucura	32	Lagopus	genus	30409
Lagopus_leucura	33	Lagopus leucura	species	30410
Lagopus_muta	1	cellular organisms	no rank	131567
Lagopus_muta	2	Eukaryota	superkingdom	2759
Lagopus_muta	3	Opisthokonta	clade	33154
Lagopus_muta	4	Metazoa	kingdom	33208
Lagopus_muta	5	Eumetazoa	clade	6072
Lagopus_muta	6	Bilateria	clade	33213
Lagopus_muta	7	Deuterostomia	clade	33511
Lagopus_muta	8	Chordata	phylum	7711
Lagopus_muta	9	Craniata	subphylum	89593
Lagopus_muta	10	Vertebrata	clade	7742
Lagopus_muta	11	Gnathostomata	clade	7776
Lagopus_muta	12	Teleostomi	clade	117570
Lagopus_muta	13	Euteleostomi	clade	117571
Lagopus_muta	14	Sarcopterygii	superclass	8287
Lagopus_muta	15	Dipnotetrapodomorpha	clade	1338369
Lagopus_muta	16	Tetrapoda	clade	32523
Lagopus_muta	17	Amniota	clade	32524
Lagopus_muta	18	Sauropsida	clade	8457
Lagopus_muta	19	Sauria	clade	32561
Lagopus_muta	20	Archelosauria	clade	1329799
Lagopus_muta	21	Archosauria	clade	8492
Lagopus_muta	22	Dinosauria	clade	436486
Lagopus_muta	23	Saurischia	clade	436489
Lagopus_muta	24	Theropoda	clade	436491
Lagopus_muta	25	Coelurosauria	clade	436492
Lagopus_muta	26	Aves	class	8782
Lagopus_muta	27	Neognathae	infraclass	8825
Lagopus_muta	28	Galloanserae	superorder	1549675
Lagopus_muta	29	Galliformes	order	8976
Lagopus_muta	30	Phasianidae	family	9005
Lagopus_muta	31	Tetraoninae	subfamily	466585
Lagopus_muta	32	Lagopus	genus	30409
Lagopus_muta	33	Lagopus muta	species	64668
Lamellibrachia_satsuma	1	cellular organisms	no rank	131567
Lamellibrachia_satsuma	2	Eukaryota	superkingdom	2759
Lamellibrachia_satsuma	3	Opisthokonta	clade	33154
Lamellibrachia_satsuma	4	Metazoa	kingdom	33208
Lamellibrachia_satsuma	5	Eumetazoa	clade	6072
Lamellibrachia_satsuma	6	Bilateria	clade	33213
Lamellibrachia_satsuma	7	Protostomia	clade	33317
Lamellibrachia_satsuma	8	Spiralia	clade	2697495
Lamellibrachia_satsuma	9	Lophotrochozoa	clade	1206795
Lamellibrachia_satsuma	10	Annelida	phylum	6340
Lamellibrachia_satsuma	11	Polychaeta	class	6341
Lamellibrachia_satsuma	12	Sedentaria	subclass	105389
Lamellibrachia_satsuma	13	Canalipalpata	infraclass	105391
Lamellibrachia_satsuma	14	Sabellida	order	6362
Lamellibrachia_satsuma	15	Siboglinidae	family	41324
Lamellibrachia_satsuma	16	Lamellibrachia	genus	6423
Lamellibrachia_satsuma	17	Lamellibrachia satsuma	species	104711
Lampris_incognitus	1	cellular organisms	no rank	131567
Lampris_incognitus	2	Eukaryota	superkingdom	2759
Lampris_incognitus	3	Opisthokonta	clade	33154
Lampris_incognitus	4	Metazoa	kingdom	33208
Lampris_incognitus	5	Eumetazoa	clade	6072
Lampris_incognitus	6	Bilateria	clade	33213
Lampris_incognitus	7	Deuterostomia	clade	33511
Lampris_incognitus	8	Chordata	phylum	7711
Lampris_incognitus	9	Craniata	subphylum	89593
Lampris_incognitus	10	Vertebrata	clade	7742
Lampris_incognitus	11	Gnathostomata	clade	7776
Lampris_incognitus	12	Teleostomi	clade	117570
Lampris_incognitus	13	Euteleostomi	clade	117571
Lampris_incognitus	14	Actinopterygii	superclass	7898
Lampris_incognitus	15	Actinopteri	class	186623
Lampris_incognitus	16	Neopterygii	subclass	41665
Lampris_incognitus	17	Teleostei	infraclass	32443
Lampris_incognitus	18	Osteoglossocephalai	clade	1489341
Lampris_incognitus	19	Clupeocephala	no rank	186625
Lampris_incognitus	20	Euteleosteomorpha	cohort	1489388
Lampris_incognitus	21	Neoteleostei	clade	123365
Lampris_incognitus	22	Eurypterygia	clade	123366
Lampris_incognitus	23	Ctenosquamata	clade	123367
Lampris_incognitus	24	Acanthomorphata	clade	123368
Lampris_incognitus	25	Lampridacea	clade	123357
Lampris_incognitus	26	Lampriformes	order	81386
Lampris_incognitus	27	Lampridae	family	81368
Lampris_incognitus	28	Lampris	genus	81369
Lampris_incognitus	29	Lampris incognitus	species	2546036
Lamprotornis_superbus	1	cellular organisms	no rank	131567
Lamprotornis_superbus	2	Eukaryota	superkingdom	2759
Lamprotornis_superbus	3	Opisthokonta	clade	33154
Lamprotornis_superbus	4	Metazoa	kingdom	33208
Lamprotornis_superbus	5	Eumetazoa	clade	6072
Lamprotornis_superbus	6	Bilateria	clade	33213
Lamprotornis_superbus	7	Deuterostomia	clade	33511
Lamprotornis_superbus	8	Chordata	phylum	7711
Lamprotornis_superbus	9	Craniata	subphylum	89593
Lamprotornis_superbus	10	Vertebrata	clade	7742
Lamprotornis_superbus	11	Gnathostomata	clade	7776
Lamprotornis_superbus	12	Teleostomi	clade	117570
Lamprotornis_superbus	13	Euteleostomi	clade	117571
Lamprotornis_superbus	14	Sarcopterygii	superclass	8287
Lamprotornis_superbus	15	Dipnotetrapodomorpha	clade	1338369
Lamprotornis_superbus	16	Tetrapoda	clade	32523
Lamprotornis_superbus	17	Amniota	clade	32524
Lamprotornis_superbus	18	Sauropsida	clade	8457
Lamprotornis_superbus	19	Sauria	clade	32561
Lamprotornis_superbus	20	Archelosauria	clade	1329799
Lamprotornis_superbus	21	Archosauria	clade	8492
Lamprotornis_superbus	22	Dinosauria	clade	436486
Lamprotornis_superbus	23	Saurischia	clade	436489
Lamprotornis_superbus	24	Theropoda	clade	436491
Lamprotornis_superbus	25	Coelurosauria	clade	436492
Lamprotornis_superbus	26	Aves	class	8782
Lamprotornis_superbus	27	Neognathae	infraclass	8825
Lamprotornis_superbus	28	Passeriformes	order	9126
Lamprotornis_superbus	29	Sturnidae	family	9170
Lamprotornis_superbus	30	Lamprotornis	genus	85070
Lamprotornis_superbus	31	Lamprotornis superbus	species	245042
Lanius_ludovicianus	1	cellular organisms	no rank	131567
Lanius_ludovicianus	2	Eukaryota	superkingdom	2759
Lanius_ludovicianus	3	Opisthokonta	clade	33154
Lanius_ludovicianus	4	Metazoa	kingdom	33208
Lanius_ludovicianus	5	Eumetazoa	clade	6072
Lanius_ludovicianus	6	Bilateria	clade	33213
Lanius_ludovicianus	7	Deuterostomia	clade	33511
Lanius_ludovicianus	8	Chordata	phylum	7711
Lanius_ludovicianus	9	Craniata	subphylum	89593
Lanius_ludovicianus	10	Vertebrata	clade	7742
Lanius_ludovicianus	11	Gnathostomata	clade	7776
Lanius_ludovicianus	12	Teleostomi	clade	117570
Lanius_ludovicianus	13	Euteleostomi	clade	117571
Lanius_ludovicianus	14	Sarcopterygii	superclass	8287
Lanius_ludovicianus	15	Dipnotetrapodomorpha	clade	1338369
Lanius_ludovicianus	16	Tetrapoda	clade	32523
Lanius_ludovicianus	17	Amniota	clade	32524
Lanius_ludovicianus	18	Sauropsida	clade	8457
Lanius_ludovicianus	19	Sauria	clade	32561
Lanius_ludovicianus	20	Archelosauria	clade	1329799
Lanius_ludovicianus	21	Archosauria	clade	8492
Lanius_ludovicianus	22	Dinosauria	clade	436486
Lanius_ludovicianus	23	Saurischia	clade	436489
Lanius_ludovicianus	24	Theropoda	clade	436491
Lanius_ludovicianus	25	Coelurosauria	clade	436492
Lanius_ludovicianus	26	Aves	class	8782
Lanius_ludovicianus	27	Neognathae	infraclass	8825
Lanius_ludovicianus	28	Passeriformes	order	9126
Lanius_ludovicianus	29	Corvoidea	superfamily	192204
Lanius_ludovicianus	30	Laniidae	family	9193
Lanius_ludovicianus	31	Lanius	genus	28712
Lanius_ludovicianus	32	Lanius ludovicianus	species	28713
Larimichthys_crocea	1	cellular organisms	no rank	131567
Larimichthys_crocea	2	Eukaryota	superkingdom	2759
Larimichthys_crocea	3	Opisthokonta	clade	33154
Larimichthys_crocea	4	Metazoa	kingdom	33208
Larimichthys_crocea	5	Eumetazoa	clade	6072
Larimichthys_crocea	6	Bilateria	clade	33213
Larimichthys_crocea	7	Deuterostomia	clade	33511
Larimichthys_crocea	8	Chordata	phylum	7711
Larimichthys_crocea	9	Craniata	subphylum	89593
Larimichthys_crocea	10	Vertebrata	clade	7742
Larimichthys_crocea	11	Gnathostomata	clade	7776
Larimichthys_crocea	12	Teleostomi	clade	117570
Larimichthys_crocea	13	Euteleostomi	clade	117571
Larimichthys_crocea	14	Actinopterygii	superclass	7898
Larimichthys_crocea	15	Actinopteri	class	186623
Larimichthys_crocea	16	Neopterygii	subclass	41665
Larimichthys_crocea	17	Teleostei	infraclass	32443
Larimichthys_crocea	18	Osteoglossocephalai	clade	1489341
Larimichthys_crocea	19	Clupeocephala	no rank	186625
Larimichthys_crocea	20	Euteleosteomorpha	cohort	1489388
Larimichthys_crocea	21	Neoteleostei	clade	123365
Larimichthys_crocea	22	Eurypterygia	clade	123366
Larimichthys_crocea	23	Ctenosquamata	clade	123367
Larimichthys_crocea	24	Acanthomorphata	clade	123368
Larimichthys_crocea	25	Euacanthomorphacea	clade	123369
Larimichthys_crocea	26	Percomorphaceae	clade	1489872
Larimichthys_crocea	27	Eupercaria	clade	1489922
Larimichthys_crocea	28	Eupercaria incertae sedis	no rank	1489923
Larimichthys_crocea	29	Sciaenidae	family	30870
Larimichthys_crocea	30	Larimichthys	genus	215357
Larimichthys_crocea	31	Larimichthys crocea	species	215358
Larus_smithsonianus	1	cellular organisms	no rank	131567
Larus_smithsonianus	2	Eukaryota	superkingdom	2759
Larus_smithsonianus	3	Opisthokonta	clade	33154
Larus_smithsonianus	4	Metazoa	kingdom	33208
Larus_smithsonianus	5	Eumetazoa	clade	6072
Larus_smithsonianus	6	Bilateria	clade	33213
Larus_smithsonianus	7	Deuterostomia	clade	33511
Larus_smithsonianus	8	Chordata	phylum	7711
Larus_smithsonianus	9	Craniata	subphylum	89593
Larus_smithsonianus	10	Vertebrata	clade	7742
Larus_smithsonianus	11	Gnathostomata	clade	7776
Larus_smithsonianus	12	Teleostomi	clade	117570
Larus_smithsonianus	13	Euteleostomi	clade	117571
Larus_smithsonianus	14	Sarcopterygii	superclass	8287
Larus_smithsonianus	15	Dipnotetrapodomorpha	clade	1338369
Larus_smithsonianus	16	Tetrapoda	clade	32523
Larus_smithsonianus	17	Amniota	clade	32524
Larus_smithsonianus	18	Sauropsida	clade	8457
Larus_smithsonianus	19	Sauria	clade	32561
Larus_smithsonianus	20	Archelosauria	clade	1329799
Larus_smithsonianus	21	Archosauria	clade	8492
Larus_smithsonianus	22	Dinosauria	clade	436486
Larus_smithsonianus	23	Saurischia	clade	436489
Larus_smithsonianus	24	Theropoda	clade	436491
Larus_smithsonianus	25	Coelurosauria	clade	436492
Larus_smithsonianus	26	Aves	class	8782
Larus_smithsonianus	27	Neognathae	infraclass	8825
Larus_smithsonianus	28	Charadriiformes	order	8906
Larus_smithsonianus	29	Laridae	family	8910
Larus_smithsonianus	30	Larus	genus	8911
Larus_smithsonianus	31	Larus smithsonianus	species	243888
Lasius_niger	1	cellular organisms	no rank	131567
Lasius_niger	2	Eukaryota	superkingdom	2759
Lasius_niger	3	Opisthokonta	clade	33154
Lasius_niger	4	Metazoa	kingdom	33208
Lasius_niger	5	Eumetazoa	clade	6072
Lasius_niger	6	Bilateria	clade	33213
Lasius_niger	7	Protostomia	clade	33317
Lasius_niger	8	Ecdysozoa	clade	1206794
Lasius_niger	9	Panarthropoda	clade	88770
Lasius_niger	10	Arthropoda	phylum	6656
Lasius_niger	11	Mandibulata	clade	197563
Lasius_niger	12	Pancrustacea	clade	197562
Lasius_niger	13	Hexapoda	subphylum	6960
Lasius_niger	14	Insecta	class	50557
Lasius_niger	15	Dicondylia	clade	85512
Lasius_niger	16	Pterygota	subclass	7496
Lasius_niger	17	Neoptera	infraclass	33340
Lasius_niger	18	Endopterygota	cohort	33392
Lasius_niger	19	Hymenoptera	order	7399
Lasius_niger	20	Apocrita	suborder	7400
Lasius_niger	21	Aculeata	infraorder	7434
Lasius_niger	22	Formicoidea	superfamily	2153479
Lasius_niger	23	Formicidae	family	36668
Lasius_niger	24	Formicinae	subfamily	7479
Lasius_niger	25	Lasiini	tribe	72772
Lasius_niger	26	Lasius	genus	7482
Lasius_niger	27	Lasius	subgenus	488720
Lasius_niger	28	Lasius niger	species	67767
Lates_calcarifer	1	cellular organisms	no rank	131567
Lates_calcarifer	2	Eukaryota	superkingdom	2759
Lates_calcarifer	3	Opisthokonta	clade	33154
Lates_calcarifer	4	Metazoa	kingdom	33208
Lates_calcarifer	5	Eumetazoa	clade	6072
Lates_calcarifer	6	Bilateria	clade	33213
Lates_calcarifer	7	Deuterostomia	clade	33511
Lates_calcarifer	8	Chordata	phylum	7711
Lates_calcarifer	9	Craniata	subphylum	89593
Lates_calcarifer	10	Vertebrata	clade	7742
Lates_calcarifer	11	Gnathostomata	clade	7776
Lates_calcarifer	12	Teleostomi	clade	117570
Lates_calcarifer	13	Euteleostomi	clade	117571
Lates_calcarifer	14	Actinopterygii	superclass	7898
Lates_calcarifer	15	Actinopteri	class	186623
Lates_calcarifer	16	Neopterygii	subclass	41665
Lates_calcarifer	17	Teleostei	infraclass	32443
Lates_calcarifer	18	Osteoglossocephalai	clade	1489341
Lates_calcarifer	19	Clupeocephala	no rank	186625
Lates_calcarifer	20	Euteleosteomorpha	cohort	1489388
Lates_calcarifer	21	Neoteleostei	clade	123365
Lates_calcarifer	22	Eurypterygia	clade	123366
Lates_calcarifer	23	Ctenosquamata	clade	123367
Lates_calcarifer	24	Acanthomorphata	clade	123368
Lates_calcarifer	25	Euacanthomorphacea	clade	123369
Lates_calcarifer	26	Percomorphaceae	clade	1489872
Lates_calcarifer	27	Carangaria	clade	1489904
Lates_calcarifer	28	Carangaria incertae sedis	no rank	1489905
Lates_calcarifer	29	Centropomidae	family	8184
Lates_calcarifer	30	Lates	genus	8186
Lates_calcarifer	31	Lates calcarifer	species	8187
Latimeria_chalumnae	1	cellular organisms	no rank	131567
Latimeria_chalumnae	2	Eukaryota	superkingdom	2759
Latimeria_chalumnae	3	Opisthokonta	clade	33154
Latimeria_chalumnae	4	Metazoa	kingdom	33208
Latimeria_chalumnae	5	Eumetazoa	clade	6072
Latimeria_chalumnae	6	Bilateria	clade	33213
Latimeria_chalumnae	7	Deuterostomia	clade	33511
Latimeria_chalumnae	8	Chordata	phylum	7711
Latimeria_chalumnae	9	Craniata	subphylum	89593
Latimeria_chalumnae	10	Vertebrata	clade	7742
Latimeria_chalumnae	11	Gnathostomata	clade	7776
Latimeria_chalumnae	12	Teleostomi	clade	117570
